Longitude,Latitude,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
62.942,38.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.87859664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.558,36.41,0.0,0.0,4.902627746015999,0.0,0.0,18.61011936,0.0,0.0,0.0,0.0,1.3580983933439998,0.0,0.0,0.0,18.585367740449996,3.0779508464640006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.602,38.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.95499736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.836,39.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.97733175836519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.738,38.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
53.833,39.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5561419999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.838,39.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4643929599999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.557,36.411,0.0,0.0,8.868760981811999,0.0,0.0,19.556362559999997,0.0,2.04481152,,6.05006683848,0.0,0.0,0.0,1.5261419999999999,8.160277325615999,7.1305177690656,1.963351512936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.791,37.609,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.198,38.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.479984492832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.77721524557439,34.184316960252,13.235387854415997
61.315,39.967,0.0,5.86155108132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.461,36.47,0.0,14.586558461664001,0.0,0.0,0.0,,13.970499839999999,121.77057167999997,,6.2761910904,1.8297582594719999,0.0,4.219380688224001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.44452505232,0.0
61.723,40.048,0.0,4.11887172264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.28,40.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.743046152704,0.0,0.0,11.104716718079999,0.0,0.0,0.0,5.542036910784001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6280102492,6.37407648,0.0
54.732,38.721,0.0,0.0,0.0,0.0,96.55968191999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.83,39.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.77476980546933,80.46752911050598,106.5968967333,68.81589095982777,112.64916171215455,1.357350767736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.602,38.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25319576,0.0,0.0
61.0,37.238,0.0,0.0,3.165187400448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.772,38.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.602,37.527,0.0,0.0,0.0,0.0,0.0,5.598999839999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.834,39.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8488911999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.555,36.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47800608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.519,39.209,10.660600109328001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.757,39.182,0.0,0.0,0.0,0.0,0.0,0.0,1.991194324992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.082,45.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76459024,0.0,0.0,0.0,0.0,0.0,0.0,15.041809822391997,0.0,
61.56,36.402,0.0,0.0,0.0,2.1671119335839997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.469286844304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.534,38.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3924935999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.796,37.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03768696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.74,39.477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77283192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.179,39.725,0.0,0.0,0.0,8.36853351936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,21.952888799999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.835,39.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.94497905815999,10.513965396000001,0.0,2.322142877808,0.0,0.0,0.0,0.0,0.0,0.0,15.763385972639998,9.25496878284,0.0,0.0
54.587,39.426,0.0,0.0,0.0,0.0,0.0,0.0,40.11916608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.927,37.717,0.0,0.0,0.0,0.0,0.0,0.0,41.38906453608,0.0,,0.0,1.737654401184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.417,40.374,66.88125400487999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.908,38.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3878636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.689,37.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
63.281,37.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.465769439999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.586,36.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74744934728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.612,37.998,0.0,0.0,0.0,0.0,0.0,13.66290576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.305,40.791,9.460724650896,0.0,17.3142637068,12.903160892735999,3.4394289533999993,28.895149789900806,23.206300837469996,7.943715835328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.86996514152,6.318850729679999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.653,36.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.868207918575999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89793741976,0.0,0.0,0.0
61.295,40.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.051390199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.285,40.8,0.0,0.0,0.0,0.0,0.0,5.561097204767999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.576,36.418,0.0,0.0,6.277940984159999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.078444982528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.136,39.76,13.50947136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.461,36.48,0.0,5.418160239072001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3693505428959996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.568,38.748,0.0,31.303514879999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.621,39.589,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.193,38.568,0.0,0.0,0.0,4.622307228672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.39565154256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.836,39.38,0.0,4.605639844175999,0.0,0.0,6.400001250239999,0.0,,0.0,6.215245409664,0.0,0.0,10.789802513687997,2.032550709504,38.0622085007904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04033525148,17.291573163510858,12.004379262719999,0.0
54.145,39.833,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.3,40.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.529812443896,22.676779313056798,30.9365343562176,0.0,16.115966521983083,13.542538127159998,30.039903300203996,2.82006406476,0.0,0.0,0.0,0.0,0.0,0.0,1.300707685056,0.0,0.0,0.0
62.602,37.907,0.0,18.30263424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.17,40.248,0.0,0.0,2.097106399728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.3,40.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.70510584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.44,36.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.955380012832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.951,40.492,0.0,3.521068174848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8764972098,0.0,0.0
61.56,36.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1044598399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.386,36.431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.393021589527999,0.0
62.636,38.225,0.0,0.0,0.0,0.0,0.0,2.1519264000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.84,39.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88414589424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.621,37.527,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.928,39.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.581911999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,37.346,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.408,36.397,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.55,36.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18311857464,0.0,0.0,0.0,0.0,0.0,2.6528137789919994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.458,36.49,0.0,0.0,0.0,0.0,0.0,0.0,7.184457746075998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.528,39.204,0.0,4.400080719839999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.832,38.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.539014400000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.715,38.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9186056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
